"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,4,2018,14,0,7,1720.0,40.0,43.0,0.0,0,0,0,33,1017,49,3,0,1,0,0,0,0
8,4,2018,15,0,7,1720.0,40.0,43.0,0.0,0,0,0,33,1016,46,4,0,1,0,0,0,0
8,4,2018,16,0,7,1720.0,51.0,33.72549019607843,9.274509803921568,0,0,0,33,1016,49,3,0,1,0,0,0,0
8,4,2018,17,0,7,1720.0,40.0,43.0,0.0,0,0,0,32,1016,52,2,0,1,0,0,0,0
8,4,2018,18,0,7,1720.0,40.0,43.0,0.0,0,0,0,32,1016,52,2,0,1,0,0,0,0
8,4,2018,19,0,7,1720.0,40.0,43.0,0.0,0,0,0,25,1016,73,1,0,1,0,0,0,0
8,4,2018,20,0,7,1720.0,40.0,43.0,0.0,0,0,0,22,1016,83,0,0,1,0,0,0,0
8,4,2018,21,0,7,1720.0,40.0,43.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,22,0,7,1720.0,40.0,43.0,0.0,0,0,0,23,1016,78,0,20,1,0,0,0,0
8,4,2018,23,0,7,1720.0,40.0,43.0,0.0,0,0,0,22,1016,83,0,20,1,0,0,0,0
8,5,2018,0,0,8,1720.0,40.0,43.0,0.0,0,0,0,20,1016,94,0,20,1,0,0,0,0
8,5,2018,1,0,8,1720.0,40.0,43.0,0.0,0,0,0,20,1016,88,0,0,1,0,0,0,0
8,5,2018,2,0,8,1720.0,40.0,43.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,3,0,8,1720.0,40.0,43.0,0.0,0,0,0,21,1015,88,0,0,1,0,0,0,0
8,5,2018,4,0,8,1720.0,40.0,43.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,5,0,8,1720.0,40.0,43.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,6,0,8,1720.0,40.0,43.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,7,0,8,1720.0,40.0,43.0,0.0,0,0,0,22,1016,88,0,0,1,0,0,0,0
8,5,2018,8,0,8,1720.0,40.0,43.0,0.0,0,0,0,26,1016,69,1,0,1,0,0,0,0
8,5,2018,9,0,8,1720.0,40.0,43.0,0.0,0,0,0,30,1016,55,2,0,1,0,0,0,0
8,5,2018,10,0,8,1720.0,40.0,43.0,0.0,0,0,0,31,1016,58,2,0,1,0,0,0,0
