"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,7,2018,5,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1016,93,4,90,1,0,0,0,0
8,7,2018,6,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1016,93,5,90,1,0,0,0,0
8,7,2018,7,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1017,88,4,75,1,0,0,0,0
8,7,2018,8,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1017,88,2,40,1,0,0,0,0
8,7,2018,9,0,3,351.0,9.0,39.0,0.0,0,0,0,20,1017,82,3,75,1,0,0,0,0
8,7,2018,10,0,3,351.0,9.0,39.0,0.0,0,0,0,21,1017,77,5,40,1,0,0,0,0
8,7,2018,11,0,3,351.0,12.0,29.25,9.75,0,0,0,21,1017,77,5,20,1,0,0,0,0
8,7,2018,12,0,3,351.0,9.0,39.0,0.0,0,0,0,22,1017,68,5,20,1,0,0,0,0
8,7,2018,13,0,3,351.0,9.0,39.0,0.0,0,0,0,23,999,69,1,0,1,0,0,0,0
8,7,2018,14,0,3,351.0,13.0,27.0,12.0,0,0,0,24,998,59,2,0,1,0,0,0,0
8,7,2018,15,0,3,351.0,25.0,14.04,24.96,0,0,0,24,998,59,2,0,1,0,0,0,0
8,7,2018,16,0,3,351.0,16.0,21.9375,17.0625,0,0,0,21,1016,73,7,20,1,0,0,0,0
8,7,2018,17,0,3,351.0,9.0,39.0,0.0,1210,128,1,20,1016,82,8,20,1,0,0,0,0
8,7,2018,18,0,3,351.0,58.0,6.051724137931035,32.94827586206897,0,0,0,19,1016,82,6,0,1,0,0,0,0
8,7,2018,19,0,3,351.0,9.0,39.0,0.0,1310,101,1,18,1016,88,7,20,1,0,0,0,0
8,7,2018,20,0,3,351.0,9.0,39.0,0.0,0,0,0,17,1016,93,6,40,1,0,0,0,0
8,7,2018,21,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1016,88,6,75,1,0,0,0,0
8,7,2018,22,0,3,351.0,9.0,39.0,0.0,0,0,0,17,1016,89,6,45,1,0,0,0,0
8,7,2018,23,0,3,351.0,9.0,39.0,0.0,0,0,0,18,1016,88,6,75,1,0,0,0,0
