"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,6,2018,21,0,2,1720.0,43.0,40.0,0.0,0,0,0,19,1017,88,1,75,1,0,0,0,0
8,6,2018,22,0,2,1720.0,43.0,40.0,0.0,0,0,0,20,1017,82,0,75,1,0,0,0,0
8,6,2018,23,0,2,1720.0,43.0,40.0,0.0,0,0,0,20,1017,82,1,90,1,0,0,0,0
8,7,2018,0,0,3,1720.0,43.0,40.0,0.0,0,0,0,19,1017,93,3,90,1,0,0,0,0
8,7,2018,1,0,3,1720.0,43.0,40.0,0.0,0,0,0,18,1017,100,4,90,1,0,0,0,0
8,7,2018,2,0,3,1720.0,43.0,40.0,0.0,0,0,0,18,1016,93,4,90,1,0,0,0,0
8,7,2018,3,0,3,1720.0,43.0,40.0,0.0,0,0,0,18,1016,93,5,90,1,0,0,0,0
8,7,2018,4,0,3,1720.0,43.0,40.0,0.0,0,0,0,18,1016,93,4,90,1,0,0,0,0
8,7,2018,5,0,3,1720.0,43.0,40.0,0.0,0,0,0,18,1016,93,4,90,1,0,0,0,0
8,7,2018,6,0,3,1720.0,43.0,40.0,0.0,0,0,0,18,1016,93,5,90,1,0,0,0,0
8,7,2018,7,0,3,1720.0,43.0,40.0,0.0,0,0,0,18,1017,88,4,75,1,0,0,0,0
